akd_recno;akd_lote;akd_data;akd_valor;akd_xdoc;akd_xnumap;akd_conta_referencia;akd_historico
2434726;0000213082;20260310;987.00;SE5246495;;1124030005;000025833-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025833 COLABORADOR: ALBERTO CARLOS BICCA
2434732;0000213084;20260310;1645.00;SE5246497;;1124030005;000025860-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025860 COLABORADOR: DARLA SOARES CALLEGARO DE MATOS
2434733;0000213084;20260310;1645.00;SE5246497;;1124030005;000025860-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025860 COLABORADOR: DARLA SOARES CALLEGARO DE MATOS
2434734;0000213084;20260310;1645.00;SE5246497;;1124030005;000025860-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025860 COLABORADOR: DARLA SOARES CALLEGARO DE MATOS
2434736;0000213085;20260310;2000.00;SE5246498;;1124030005;000025872-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025872 COLABORADOR: IRANIR RIBEIRO PINTO
2434737;0000213085;20260310;2000.00;SE5246498;;1124030005;000025872-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025872 COLABORADOR: IRANIR RIBEIRO PINTO
2434738;0000213085;20260310;2000.00;SE5246498;;1124030005;000025872-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025872 COLABORADOR: IRANIR RIBEIRO PINTO
2434837;0000213126;20260310;1886.08;SE5246514;;3113010003;000024721-PRESTAO DE CONTAS VIAGEM INTERNACIONAL NR: 000024721 COLABORADOR: GEORGE OKECHUKWU MAHA
2435215;0000213225;20260310;4076.59;SE5246529;329290AP;3111020002;000001854-DESEMBOLSO CONVENIO: PEIEX MINAS GERAIS 2024-2027 AP: 329290AP
2485347;0000215853;20260310;42820.20;SE2532138;0000322295;3131010002;LIQUIDACAO IRRF REFERENTE AP: 0000322295 DOC 040320261
2485349;0000215854;20260310;24264.78;SE2532139;0000322295;3131010011;LIQUIDACAO CIDE REFERENTE AP: 0000322295 DOC 040320261
2485351;0000215855;20260310;32115.15;SE2532141;0000322296;3131010002;LIQUIDACAO IRRF REFERENTE AP: 0000322296 DOC 040320262
2485353;0000215856;20260310;18198.59;SE2532142;0000322296;3131010011;LIQUIDACAO CIDE REFERENTE AP: 0000322296 DOC 040320262
2486205;0000216107;20260311;2439.80;SE5249144;;1124030005;000024871-ADIANTAMENTO PARA VIAGEM INTERNACIONAL NR: 000024871 COLABORADOR: JORGE NEY VIANA MACEDO NEVES
2486206;0000216107;20260311;2439.80;SE5249144;;1124030005;000024871-ADIANTAMENTO PARA VIAGEM INTERNACIONAL NR: 000024871 COLABORADOR: JORGE NEY VIANA MACEDO NEVES
2486207;0000216107;20260311;2439.80;SE5249144;;1124030005;000024871-ADIANTAMENTO PARA VIAGEM INTERNACIONAL NR: 000024871 COLABORADOR: JORGE NEY VIANA MACEDO NEVES
2436151;0000213581;20260312;90.00;SE2528618;0000322272;3141010004;LIQUIDACAO TAXA BANCARIA REFERENTE AP: 0000322272 DOC 000025
2435966;0000213516;20260313;539814.08;SE5247376;329671AP;3111020002;000001877-DESEMBOLSO CONVENIO: PEIEX - CURITIBA /PR - 2024-2027 AP: 329671AP
2436175;0000213588;20260313;7166.95;SE2528647;0000322300;3131010002;LIQUIDACAO IRRF REFERENTE AP: 0000322300 DOC 000006805
2436177;0000213589;20260313;4061.27;SE2528648;0000322300;3131010011;LIQUIDACAO CIDE REFERENTE AP: 0000322300 DOC 000006805
2436688;0000213726;20260313;1716.00;SE5247636;;1124030005;000025911-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025911 COLABORADOR: LAUDEMIR ANDRE MULLER
2436689;0000213726;20260313;1716.00;SE5247636;;1124030005;000025911-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025911 COLABORADOR: LAUDEMIR ANDRE MULLER
2436690;0000213726;20260313;1716.00;SE5247636;;1124030005;000025911-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025911 COLABORADOR: LAUDEMIR ANDRE MULLER
2436692;0000213727;20260313;987.00;SE5247637;;1124030005;000025922-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025922 COLABORADOR: EDUARDO CAVALCANTE DE OLIVEIRA
2436693;0000213727;20260313;987.00;SE5247637;;1124030005;000025922-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025922 COLABORADOR: EDUARDO CAVALCANTE DE OLIVEIRA
2436694;0000213727;20260313;987.00;SE5247637;;1124030005;000025922-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025922 COLABORADOR: EDUARDO CAVALCANTE DE OLIVEIRA
2436696;0000213728;20260313;658.00;SE5247638;;1124030005;000025896-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025896 COLABORADOR: FERNANDA CORNILS MONTEIRO BENEVIDES
2436697;0000213728;20260313;658.00;SE5247638;;1124030005;000025896-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025896 COLABORADOR: FERNANDA CORNILS MONTEIRO BENEVIDES
2436698;0000213728;20260313;658.00;SE5247638;;1124030005;000025896-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025896 COLABORADOR: FERNANDA CORNILS MONTEIRO BENEVIDES
2436700;0000213729;20260313;858.00;SE5247639;;1124030005;000025843-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025843 COLABORADOR: LAUDEMIR ANDRE MULLER
2436701;0000213729;20260313;858.00;SE5247639;;1124030005;000025843-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025843 COLABORADOR: LAUDEMIR ANDRE MULLER
2436702;0000213729;20260313;858.00;SE5247639;;1124030005;000025843-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025843 COLABORADOR: LAUDEMIR ANDRE MULLER
2436708;0000213731;20260313;2800.00;SE5247641;;1124030005;000025953-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025953 COLABORADOR: YAGO SOUZA PIMENTA
2436709;0000213731;20260313;2800.00;SE5247641;;1124030005;000025953-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025953 COLABORADOR: YAGO SOUZA PIMENTA
2436710;0000213731;20260313;2800.00;SE5247641;;1124030005;000025953-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025953 COLABORADOR: YAGO SOUZA PIMENTA
2436712;0000213732;20260313;2303.00;SE5247642;;1124030005;000025950-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025950 COLABORADOR: ISABELA NOVAES MORGAN
2436713;0000213732;20260313;2303.00;SE5247642;;1124030005;000025950-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025950 COLABORADOR: ISABELA NOVAES MORGAN
2436714;0000213732;20260313;2303.00;SE5247642;;1124030005;000025950-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025950 COLABORADOR: ISABELA NOVAES MORGAN
2436716;0000213733;20260313;1974.00;SE5247643;;1124030005;000025946-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025946 COLABORADOR: ISABELA NOVAES MORGAN
2436717;0000213733;20260313;1974.00;SE5247643;;1124030005;000025946-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025946 COLABORADOR: ISABELA NOVAES MORGAN
2436718;0000213733;20260313;1974.00;SE5247643;;1124030005;000025946-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025946 COLABORADOR: ISABELA NOVAES MORGAN
2436720;0000213734;20260313;1974.00;SE5247644;;1124030005;000025935-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025935 COLABORADOR: LAIS DE ANDRADE COUTO DUTRA
2436721;0000213734;20260313;1974.00;SE5247644;;1124030005;000025935-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025935 COLABORADOR: LAIS DE ANDRADE COUTO DUTRA
2436722;0000213734;20260313;1974.00;SE5247644;;1124030005;000025935-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025935 COLABORADOR: LAIS DE ANDRADE COUTO DUTRA
2436724;0000213735;20260313;658.00;SE5247645;;1124030005;000025957-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025957 COLABORADOR: PAULO ROBERTO DA SILVA
2436725;0000213735;20260313;658.00;SE5247645;;1124030005;000025957-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025957 COLABORADOR: PAULO ROBERTO DA SILVA
2436726;0000213735;20260313;658.00;SE5247645;;1124030005;000025957-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025957 COLABORADOR: PAULO ROBERTO DA SILVA
2436728;0000213736;20260313;329.00;SE5247646;;1124030005;000025882-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025882 COLABORADOR: VIVIANE IARK
2436729;0000213736;20260313;329.00;SE5247646;;1124030005;000025882-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025882 COLABORADOR: VIVIANE IARK
2436730;0000213736;20260313;329.00;SE5247646;;1124030005;000025882-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025882 COLABORADOR: VIVIANE IARK
2436732;0000213737;20260313;11170.31;SE5247647;;1124030005;000025881-ADIANTAMENTO PARA VIAGEM INTERNACIONAL NR: 000025881 COLABORADOR: VIVIANE IARK
2436733;0000213737;20260313;11170.31;SE5247647;;1124030005;000025881-ADIANTAMENTO PARA VIAGEM INTERNACIONAL NR: 000025881 COLABORADOR: VIVIANE IARK
2436734;0000213737;20260313;11170.31;SE5247647;;1124030005;000025881-ADIANTAMENTO PARA VIAGEM INTERNACIONAL NR: 000025881 COLABORADOR: VIVIANE IARK
2436736;0000213738;20260313;858.00;SE5247648;;1124030005;000025973-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025973 COLABORADOR: LAUDEMIR ANDRE MULLER
2436737;0000213738;20260313;858.00;SE5247648;;1124030005;000025973-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025973 COLABORADOR: LAUDEMIR ANDRE MULLER
2436738;0000213738;20260313;858.00;SE5247648;;1124030005;000025973-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025973 COLABORADOR: LAUDEMIR ANDRE MULLER
2436740;0000213739;20260313;858.00;SE5247649;;1124030005;000025981-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025981 COLABORADOR: LAUDEMIR ANDRE MULLER
2436741;0000213739;20260313;858.00;SE5247649;;1124030005;000025981-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025981 COLABORADOR: LAUDEMIR ANDRE MULLER
2436742;0000213739;20260313;858.00;SE5247649;;1124030005;000025981-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025981 COLABORADOR: LAUDEMIR ANDRE MULLER
2436744;0000213740;20260313;1316.00;SE5247650;;1124030005;000025936-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025936 COLABORADOR: AMANDA ROCHA DE MESQUITA
2436745;0000213740;20260313;1316.00;SE5247650;;1124030005;000025936-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025936 COLABORADOR: AMANDA ROCHA DE MESQUITA
2436746;0000213740;20260313;1316.00;SE5247650;;1124030005;000025936-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025936 COLABORADOR: AMANDA ROCHA DE MESQUITA
2436758;0000213746;20260313;1316.00;SE5247651;;1124030005;000025920-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025920 COLABORADOR: EULALIA SALVIANO GRECO
2436759;0000213746;20260313;1316.00;SE5247651;;1124030005;000025920-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025920 COLABORADOR: EULALIA SALVIANO GRECO
2436760;0000213746;20260313;1316.00;SE5247651;;1124030005;000025920-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025920 COLABORADOR: EULALIA SALVIANO GRECO
2436762;0000213747;20260313;1316.00;SE5247652;;1124030005;000025916-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025916 COLABORADOR: BERNARDO DE ABREU TORELLY
2436763;0000213747;20260313;1316.00;SE5247652;;1124030005;000025916-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025916 COLABORADOR: BERNARDO DE ABREU TORELLY
2436764;0000213747;20260313;1316.00;SE5247652;;1124030005;000025916-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025916 COLABORADOR: BERNARDO DE ABREU TORELLY
2436766;0000213748;20260313;987.00;SE5247653;;1124030005;000025701-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025701 COLABORADOR: MAIRA PINTO CAUCHIOLI RODRIGUES
2436767;0000213748;20260313;987.00;SE5247653;;1124030005;000025701-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025701 COLABORADOR: MAIRA PINTO CAUCHIOLI RODRIGUES
2436768;0000213748;20260313;987.00;SE5247653;;1124030005;000025701-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025701 COLABORADOR: MAIRA PINTO CAUCHIOLI RODRIGUES
2436770;0000213749;20260313;1287.00;SE5247654;;1124030005;000025827-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025827 COLABORADOR: MARIA PAULA SOBRAL VELLOSO
2436771;0000213749;20260313;1287.00;SE5247654;;1124030005;000025827-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025827 COLABORADOR: MARIA PAULA SOBRAL VELLOSO
2436772;0000213749;20260313;1287.00;SE5247654;;1124030005;000025827-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025827 COLABORADOR: MARIA PAULA SOBRAL VELLOSO
2436774;0000213750;20260313;2303.00;SE5247655;;1124030005;000025943-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025943 COLABORADOR: ROBERTA FERNANDES VIANA
2436775;0000213750;20260313;2303.00;SE5247655;;1124030005;000025943-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025943 COLABORADOR: ROBERTA FERNANDES VIANA
2436776;0000213750;20260313;2303.00;SE5247655;;1124030005;000025943-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025943 COLABORADOR: ROBERTA FERNANDES VIANA
2436778;0000213751;20260313;1316.00;SE5247656;;1124030005;000025967-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025967 COLABORADOR: ADAMITA MIZUNO INOUE
2436779;0000213751;20260313;1316.00;SE5247656;;1124030005;000025967-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025967 COLABORADOR: ADAMITA MIZUNO INOUE
2436780;0000213751;20260313;1316.00;SE5247656;;1124030005;000025967-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025967 COLABORADOR: ADAMITA MIZUNO INOUE
2436783;0000213752;20260313;987.00;SE5247657;;1124030005;000025964-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025964 COLABORADOR: LEONARDO SILVA MACHADO
2436784;0000213752;20260313;987.00;SE5247657;;1124030005;000025964-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025964 COLABORADOR: LEONARDO SILVA MACHADO
2436785;0000213752;20260313;987.00;SE5247657;;1124030005;000025964-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025964 COLABORADOR: LEONARDO SILVA MACHADO
2436787;0000213753;20260313;1200.00;SE5247658;;1124030005;000025984-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025984 COLABORADOR: RENATA LORENA CARDOSO SANTOS
2436788;0000213753;20260313;1200.00;SE5247658;;1124030005;000025984-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025984 COLABORADOR: RENATA LORENA CARDOSO SANTOS
2436789;0000213753;20260313;1200.00;SE5247658;;1124030005;000025984-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025984 COLABORADOR: RENATA LORENA CARDOSO SANTOS
2436791;0000213754;20260313;1974.00;SE5247659;;1124030005;000025988-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025988 COLABORADOR: KARINA CARLA DE ARAUJO REIS ALVES
2436792;0000213754;20260313;1974.00;SE5247659;;1124030005;000025988-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025988 COLABORADOR: KARINA CARLA DE ARAUJO REIS ALVES
2436793;0000213754;20260313;1974.00;SE5247659;;1124030005;000025988-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025988 COLABORADOR: KARINA CARLA DE ARAUJO REIS ALVES
2436795;0000213755;20260313;987.00;SE5247660;;1124030005;000025993-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025993 COLABORADOR: JUAREZ HENRIQUE ALVES LEAL
2436796;0000213755;20260313;987.00;SE5247660;;1124030005;000025993-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025993 COLABORADOR: JUAREZ HENRIQUE ALVES LEAL
2436797;0000213755;20260313;987.00;SE5247660;;1124030005;000025993-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025993 COLABORADOR: JUAREZ HENRIQUE ALVES LEAL
2436803;0000213758;20260313;8904.99;SE2525539;0000322145;3112010007;000001540-OS: 0000017560 - OS_IN.PACTO_0062026_PRODUCAO_DE_10_TEXTOS_
2436852;0000213780;20260313;1108422.43;SE5247685;329380AP;3111020001;000001870-DESEMBOLSO CONVENIO: PS ABIPESCA-2025-2027 AP: 329380AP
2441485;0000213971;20260313;1536.92;SE2524648;0000321900;3112010001;000015497-OS: 0000017356 - AFS 113/25-500 NOVOS MERCADOS-SONORIZAÇÃO-H
2441486;0000213971;20260313;1536.92;SE2524648;0000321900;3112010001;000015497-OS: 0000017356 - AFS 113/25-500 NOVOS MERCADOS-SONORIZAÇÃO-H
2441487;0000213972;20260313;1550.00;SE2524650;0000321902;3112010001;000000241-OS: 0000017357 - AFS 113/25-500 NOVOS MERCADOS-LIVRO DE ASSI
2441488;0000213972;20260313;1550.00;SE2524650;0000321902;3112010001;000000241-OS: 0000017357 - AFS 113/25-500 NOVOS MERCADOS-LIVRO DE ASSI
2441489;0000213973;20260313;119.35;SE2524672;0000321903;3112010001;000015498-OS: 0000017358 - AFS 113/25-500 NOVOS MERCADOS-LIVRO DE ASSI
2441490;0000213973;20260313;119.35;SE2524672;0000321903;3112010001;000015498-OS: 0000017358 - AFS 113/25-500 NOVOS MERCADOS-LIVRO DE ASSI
2441491;0000213974;20260313;17800.00;SE2524675;0000321935;3112010001;000000242-OS: 0000017386 - AFS 62.2/25-MULHERES E NEGÓCIOS INTERNACION
2441492;0000213974;20260313;17800.00;SE2524675;0000321935;3112010001;000000242-OS: 0000017386 - AFS 62.2/25-MULHERES E NEGÓCIOS INTERNACION
2441493;0000213975;20260313;1370.60;SE2524677;0000321936;3112010001;000015502-OS: 0000017387 - AFS 62.2/25-MULHERES E NEGÓCIOS INTERNACION
2441494;0000213975;20260313;1370.60;SE2524677;0000321936;3112010001;000015502-OS: 0000017387 - AFS 62.2/25-MULHERES E NEGÓCIOS INTERNACION
2441497;0000213977;20260313;7927.92;SE2524684;0000321997;3112010001;000015512-OS: 0000017437 - AFS 112/25-500 NOVOS MERCADOS-TOTENS E APLI
2441498;0000213977;20260313;7927.92;SE2524684;0000321997;3112010001;000015512-OS: 0000017437 - AFS 112/25-500 NOVOS MERCADOS-TOTENS E APLI
2441501;0000213979;20260313;1075.61;SE2524687;0000321992;3112010001;000015513-OS: 0000017432 - AFS 72.1/25-CORPORATE VENTURE IN BRASIL-TAG
2441502;0000213979;20260313;1075.61;SE2524687;0000321992;3112010001;000015513-OS: 0000017432 - AFS 72.1/25-CORPORATE VENTURE IN BRASIL-TAG
2441503;0000213980;20260313;5365.35;SE2524706;0000321895;3112010001;000015485-OS: 0000017351 - AFS 72.1/25-CORPORATE VENTURE IN BRASIL-ADA
2441504;0000213980;20260313;5365.35;SE2524706;0000321895;3112010001;000015485-OS: 0000017351 - AFS 72.1/25-CORPORATE VENTURE IN BRASIL-ADA
2441531;0000213994;20260313;100.10;SE2522150;0000321898;3112010001;000015494-CONTRATO COM CRONOGRAMA
2441532;0000213994;20260313;100.10;SE2522150;0000321898;3112010001;000015494-CONTRATO COM CRONOGRAMA
2441543;0000214000;20260313;3656.15;SE2522170;0000322082;3112010005;000001306-CONTRATO COM CRONOGRAMA
2441544;0000214000;20260313;3656.15;SE2522170;0000322082;3112010005;000001306-CONTRATO COM CRONOGRAMA
2441545;0000214001;20260313;44274.17;SE2522343;0000322137;3124010001;000000213-PRODUÇAO DE CONTEUDO EAD
2441546;0000214001;20260313;44274.17;SE2522343;0000322137;3124010001;000000213-PRODUÇAO DE CONTEUDO EAD
2441547;0000214002;20260313;170277.53;SE2523024;0000321960;3112010001;000039566-OS: 0000017405 - CAMPANHA ACORDO MERCOSUL UNIÃO EUROPÉIA 20
2441548;0000214002;20260313;170277.53;SE2523024;0000321960;3112010001;000039566-OS: 0000017405 - CAMPANHA ACORDO MERCOSUL UNIÃO EUROPÉIA 20
2441549;0000214003;20260313;35051.15;SE2523187;0000321961;3112010001;000039573-OS: 0000017406 - CAMPANHA ACORDO MERCOSUL UNIÃO EUROPÉIA 202
2441550;0000214003;20260313;35051.15;SE2523187;0000321961;3112010001;000039573-OS: 0000017406 - CAMPANHA ACORDO MERCOSUL UNIÃO EUROPÉIA 202
2441553;0000214005;20260313;47215.00;SE2523511;0000321962;3112010001;000039616-OS: 0000017407 - PROJETO BRASIL 61 2025 - INTERNET
2441554;0000214005;20260313;47215.00;SE2523511;0000321962;3112010001;000039616-OS: 0000017407 - PROJETO BRASIL 61 2025 - INTERNET
2441557;0000214007;20260313;16150.00;SE2523533;0000322021;3112010001;000039764-OS: 0000017462 - 500 NOVOS MERCADOS
2441558;0000214007;20260313;16150.00;SE2523533;0000322021;3112010001;000039764-OS: 0000017462 - 500 NOVOS MERCADOS
2441559;0000214008;20260313;171000.00;SE2524022;0000322022;3112010001;000039760-OS: 0000017459 - PROJETO ESPECIAL - AGÊNCIA INFRA
2441560;0000214008;20260313;171000.00;SE2524022;0000322022;3112010001;000039760-OS: 0000017459 - PROJETO ESPECIAL - AGÊNCIA INFRA
2441561;0000214009;20260313;36343.37;SE2524025;0000322023;3112010001;000039761-OS: 0000017460 - ALWAYS ON - REDES SOCIAIS 2025
2441562;0000214009;20260313;36343.37;SE2524025;0000322023;3112010001;000039761-OS: 0000017460 - ALWAYS ON - REDES SOCIAIS 2025
2441563;0000214010;20260313;26040.87;SE2524027;0000322024;3112010001;000039763-OS: 0000017461 - PROGRAMA COOPERAR, CRESCER E EXPORTAR
2441564;0000214010;20260313;26040.87;SE2524027;0000322024;3112010001;000039763-OS: 0000017461 - PROGRAMA COOPERAR, CRESCER E EXPORTAR
2441565;0000214011;20260313;88650.39;SE2524205;0000322025;3112010001;000039765-OS: 0000017463 - CAMPANHA ACORDO MERCOSUL UNIÃO EUROPÉIA 202
2441566;0000214011;20260313;88650.39;SE2524205;0000322025;3112010001;000039765-OS: 0000017463 - CAMPANHA ACORDO MERCOSUL UNIÃO EUROPÉIA 202
2441567;0000214012;20260313;112693.85;SE2524229;0000322227;3112010001;000039782-OS: 0000017480 - PROJETO EXPORTAR IMPORTA CBN 2025
2441568;0000214012;20260313;112693.85;SE2524229;0000322227;3112010001;000039782-OS: 0000017480 - PROJETO EXPORTAR IMPORTA CBN 2025
2441571;0000214013;20260313;47215.00;SE2524248;0000322054;3112010001;000039783-OS: 0000017489 - PROJETO BRASIL 61 2025
2441572;0000214013;20260313;47215.00;SE2524248;0000322054;3112010001;000039783-OS: 0000017489 - PROJETO BRASIL 61 2025
2441573;0000214014;20260313;112693.85;SE2524254;0000322052;3112010001;000039784-OS: 0000017488 - CAMPANHA ACORDO MERCOSUL UNIÃO EUROPÉIA 202
2441574;0000214014;20260313;112693.85;SE2524254;0000322052;3112010001;000039784-OS: 0000017488 - CAMPANHA ACORDO MERCOSUL UNIÃO EUROPÉIA 202
2441575;0000214015;20260313;7315.00;SE2524256;0000322048;3112010001;000039785-OS: 0000017485 - PROGRAMA COOPERAR, CRESCER E EXPORTAR
2441576;0000214015;20260313;7315.00;SE2524256;0000322048;3112010001;000039785-OS: 0000017485 - PROGRAMA COOPERAR, CRESCER E EXPORTAR
2441577;0000214016;20260313;118987.50;SE2524258;0000322050;3112010001;000039786-OS: 0000017487 - 500 NOVOS MERCADOS
2441578;0000214016;20260313;118987.50;SE2524258;0000322050;3112010001;000039786-OS: 0000017487 - 500 NOVOS MERCADOS
2441579;0000214017;20260313;436022.02;SE2524278;0000322094;3112010001;000039833-OS: 0000017516 - PRÊMIO APEX MELHORES NEGÓCIOS INTERNACIONAI
2441580;0000214017;20260313;436022.02;SE2524278;0000322094;3112010001;000039833-OS: 0000017516 - PRÊMIO APEX MELHORES NEGÓCIOS INTERNACIONAI
2441581;0000214018;20260313;9500.00;SE2524280;0000322095;3112010001;000039834-OS: 0000017517 - BUY BRASIL
2441582;0000214018;20260313;9500.00;SE2524280;0000322095;3112010001;000039834-OS: 0000017517 - BUY BRASIL
2441583;0000214019;20260313;16786.73;SE2524286;0000322093;3112010001;000039835-OS: 0000017514 - ALWAYS ON 2026
2441584;0000214019;20260313;16786.73;SE2524286;0000322093;3112010001;000039835-OS: 0000017514 - ALWAYS ON 2026
2441585;0000214020;20260313;12480.00;SE2524326;0000321964;3112010001;000039890-OS: 0000017412 - HANNOVER MESSE 2026
2441586;0000214020;20260313;12480.00;SE2524326;0000321964;3112010001;000039890-OS: 0000017412 - HANNOVER MESSE 2026
2441587;0000214021;20260313;18408.00;SE2524328;0000322148;3112010001;000039895-OS: 0000017563 - PROJETO RÁDIO WEB 2026
2441588;0000214021;20260313;18408.00;SE2524328;0000322148;3112010001;000039895-OS: 0000017563 - PROJETO RÁDIO WEB 2026
2441593;0000214024;20260313;770.00;SE2524892;0000322004;3112010001;000016615-OS: 0000017446 - AFS 31/25-BANDA PARA EVENTO AGRICULTORES-TR
2441594;0000214024;20260313;770.00;SE2524892;0000322004;3112010001;000016615-OS: 0000017446 - AFS 31/25-BANDA PARA EVENTO AGRICULTORES-TR
2441597;0000214026;20260313;231.00;SE2524896;0000322008;3112010001;000016616-OS: 0000017452 - AFS 31/25-BANDA PARA EVENTO AGRICULTORES-PR
2441598;0000214026;20260313;231.00;SE2524896;0000322008;3112010001;000016616-OS: 0000017452 - AFS 31/25-BANDA PARA EVENTO AGRICULTORES-PR
2441599;0000214027;20260313;9195.12;SE2525333;0000322111;3111080001;000003539-OS: 0000017524 - AS EXEMPLUS 009-2026 EVENTO 1546-2026 ADOBE
2441600;0000214027;20260313;9195.12;SE2525333;0000322111;3111080001;000003539-OS: 0000017524 - AS EXEMPLUS 009-2026 EVENTO 1546-2026 ADOBE
2441601;0000214028;20260313;1609.27;SE2525335;0000322110;3111080001;000003540- OS: 0000017522 - AS EXEMPLUS 004-2026 EVENTO 1534-2025 JANEI
2441602;0000214028;20260313;1609.27;SE2525335;0000322110;3111080001;000003540- OS: 0000017522 - AS EXEMPLUS 004-2026 EVENTO 1534-2025 JANEI
2441603;0000214029;20260313;37125.59;SE2525360;0000322113;3111080001;000003541-OS: 0000017521 - AS EXEMPLUS 008-2026 EXTRA 1 EVENTO 1539-2
2441604;0000214029;20260313;37125.59;SE2525360;0000322113;3111080001;000003541-OS: 0000017521 - AS EXEMPLUS 008-2026 EXTRA 1 EVENTO 1539-2
2441605;0000214030;20260313;311.18;SE2525362;0000322107;3111080001;000003543-OS: 0000017527 - AS EXEMPLUS 172-2025 EVENTO 1518-2025 COOPE
2441606;0000214030;20260313;311.18;SE2525362;0000322107;3111080001;000003543-OS: 0000017527 - AS EXEMPLUS 172-2025 EVENTO 1518-2025 COOPE
2441607;0000214031;20260313;7983.08;SE2525379;0000322115;3111080001;000003544-OS: 0000017533 - AS EXEMPLUS 175-2025 EVENTO 1522-2025 INAUG
